Air Temprature,Atmospresure station,Atmospresure sea,Relative humidity,mean wind speed,Min Temprature,Maximum Temprature ,Horizontol Visibility ,Dew Pount Temprature,Class
15,751.8,764.4,64,7,11.7,15.6,16,8.3,NoRain
12.8,755.5,768.2,90,2,11.1,14.4,12,11.1,NoRain
11.1,754.3,767.1,100,3,10,21.1,0.4,11.1,NoRain
14.4,753.3,765.8,75,2,10,19.4,16,10,NoRain
19.4,750.7,763.5,57,3,10,21.1,16,10.6,NoRain
15.6,751,763.6,75,0,9.4,16.1,11,11.1,NoRain
10.6,750,762.7,96,2,10,18.3,0.4,10,NoRain
13.3,749.8,762.4,77,0,10.6,18.3,16,9.4,NoRain
17.2,749.5,762.1,65,2,10.6,17.8,16,10.6,NoRain
11.7,750.7,763.4,89,3,10.6,15,9,10,NoRain
10.6,749.8,762.2,96,2,10,21.7,0.4,10,NoRain
14.4,748.3,760.9,70,0,10,21.7,16,8.9,NoRain
21.1,747.5,760,47,3,10,21.7,16,9.4,NoRain
17.2,748.8,761.5,56,2,8.9,17.2,16,8.3,NoRain
10.6,748,760.7,86,2,10,21.1,16,8.3,NoRain
14.4,748.5,761.2,70,5,10,20.6,16,8.9,NoRain
20.6,748.5,761.1,49,5,10,21.1,16,9.4,NoRain
15,751.3,763.9,67,5,9.4,15,16,8.9,NoRain
10,751,763.6,83,7,10,17.8,16,7.2,NoRain
11.1,752.2,765,77,5,7.8,16.1,16,7.2,NoRain
16.1,752.8,765.4,50,6,7.8,17.8,16,5.6,NoRain
13.3,755,767.8,67,5,7.2,13.9,16,7.2,NoRain
8.3,754.6,767.4,83,0,7.8,18.3,16,5.6,NoRain
11.1,755,767.7,75,0,10.6,16.7,16,6.7,NoRain
16.7,754.3,767,52,5,11.1,18.3,16,6.7,NoRain
13.9,754.6,767.4,67,0,11.1,13.9,16,7.8,NoRain
11.7,752.5,765.1,77,4,11.1,15.6,16,7.8,NoRain
13.3,751.5,764.2,77,3,13.3,16.1,16,9.4,NoRain
15,751.3,763.9,69,3,13.9,15.6,16,9.4,NoRain
16.7,750.5,763.2,70,0,11.7,21.1,16,11.1,NoRain
21.1,749.5,762,53,4,11.7,22.2,16,11.1,NoRain
18.3,750.3,762.8,61,3,11.1,18.3,16,10.6,NoRain
12.2,749.2,761.9,80,2,11.7,20.6,16,8.9,NoRain
15,751.5,764.1,67,0,8.9,20.6,16,8.9,NoRain
20,750.5,763,45,3,8.9,20.6,16,7.8,NoRain
15,751.3,763.9,60,0,8.3,15,16,7.2,NoRain
8.9,750.5,763.2,83,3,8.9,18.9,16,6.1,NoRain
12.2,749.2,761.9,67,2,9.4,18.9,16,6.1,NoRain
18.9,749.8,762.4,33,2,9.4,18.9,16,2.2,NoRain
14.4,751,763.6,62,2,7.8,15,16,7.2,NoRain
9.4,750,762.7,83,3,9.4,18.3,16,6.7,NoRain
12.8,749.5,762.2,67,4,11.7,18.3,16,6.7,NoRain
18.3,750.5,763.2,45,4,11.7,18.3,16,6.1,NoRain
13.9,752.5,765.3,78,2,10,15.6,16,10,NoRain
20.6,748,760.4,70,7,17.2,20.6,16,15,NoRain
17.8,748.3,760.8,87,6,17.2,21.1,16,15.6,NoRain
17.8,749.2,761.8,81,5,14.4,20.6,16,14.4,NoRain
20,749.8,762.4,65,5,14.4,21.1,16,13.3,NoRain
17.2,751,763.6,73,4,14.4,17.2,16,12.2,NoRain
15,750.7,763.3,83,2,14.4,19.4,16,12.2,NoRain
16.7,751.5,764.2,73,2,12.8,19.4,16,11.7,NoRain
19.4,751.5,764.3,59,2,12.8,19.4,16,11.1,NoRain
16.7,753,765.7,65,4,12.8,16.7,16,10,NoRain
13.3,752.8,765.4,81,4,12.8,18.3,16,10,NoRain
14.4,752.2,764.8,78,5,12.8,18.3,16,10.6,NoRain
18.3,745.8,758.2,49,2,10.6,20,16,7.2,NoRain
15.6,746.8,759.5,60,3,10,15.6,16,7.8,NoRain
10.6,745.5,758.1,83,3,10.6,17.8,16,7.8,NoRain
12.2,745.3,757.9,75,0,10.6,16.7,16,7.8,NoRain
16.7,745,757.6,48,3,10.6,17.8,16,5.6,NoRain
15,746,758.5,60,3,10,15,16,7.2,NoRain
11.1,745,757.6,72,4,10.6,16.7,16,6.1,NoRain
12.2,744.2,756.8,69,4,11.1,16.1,16,6.7,NoRain
16.1,743.8,756.3,56,4,11.1,16.7,16,7.2,NoRain
13.9,745.5,758.2,69,3,10.6,13.9,16,8.3,NoRain
11.1,746.2,758.8,77,3,11.1,20.6,16,7.2,NoRain
13.3,747.5,760,67,2,12.8,20.6,16,7.2,NoRain
20,747.7,760.2,39,5,15,20.6,16,5.6,NoRain
15.6,749.5,762.1,93,2,15,26.7,8,14.4,NoRain
18.9,749.2,761.8,63,0,15,26.7,16,11.7,NoRain
26.7,749.5,762.1,47,4,15,26.7,16,14.4,NoRain
22.2,751,763.5,61,2,14.4,22.2,16,14.4,NoRain
15,750,762.7,87,2,15,27.2,16,12.8,NoRain
18.3,750,762.4,76,3,15.6,27.2,16,13.9,NoRain
27.2,749.8,762.2,49,3,15.6,27.2,16,15.6,NoRain
22.2,751.8,764.4,61,3,15,22.2,16,14.4,NoRain
16.1,751.3,763.9,81,2,15.6,25,16,12.8,NoRain
17.8,751.5,764,75,4,15,24.4,16,13.3,NoRain
24.4,751,763.5,52,4,15,25,16,13.9,NoRain
18.9,752.8,765.4,70,5,14.4,18.9,16,13.3,NoRain
15,752.2,764.8,87,2,15,24.4,16,12.8,NoRain
18.9,751.8,764.3,65,5,13.9,23.9,16,12.2,NoRain
23.9,751.5,764.1,48,4,13.9,24.4,16,12.2,NoRain
19.4,752.2,764.8,71,3,13.9,20,16,13.9,NoRain
14.4,751.8,764.2,90,2,13.9,22.8,16,12.8,NoRain
16.1,751.5,764.2,87,0,13.3,22.2,16,13.9,NoRain
21.7,751.8,764.4,63,2,13.3,22.8,16,14.4,NoRain
17.8,753.5,766.3,70,4,13.3,17.8,16,12.2,NoRain
13.9,753.3,766,78,3,13.3,21.1,16,10,NoRain
16.7,754.3,766.9,65,3,13.3,21.1,16,10,NoRain
20.6,754.3,767,45,3,13.3,21.1,16,8.3,NoRain
16.7,755.5,768.1,75,2,13.3,16.7,16,12.2,NoRain
13.9,754,766.7,90,3,12.2,16.1,16,12.2,NoRain
15.6,753.5,766.2,78,3,12.2,15.6,16,11.7,NoRain
18.9,752.5,765.1,54,3,8.9,20.6,16,9.4,NoRain
13.3,752.5,765.4,77,3,8.9,13.9,16,9.4,NoRain
9.4,750.7,763.5,86,2,8.9,18.3,16,7.2,NoRain
12.8,750,762.8,80,2,10,18.3,16,9.4,NoRain
16.7,749.8,762.4,56,4,10,17.8,16,7.8,NoRain
13.3,750.5,763.1,72,4,10.6,13.3,16,8.3,NoRain
10.6,749.8,762.4,92,2,10,18.3,16,9.4,NoRain
12.2,750,762.7,80,2,10.6,18.3,16,8.9,NoRain
17.2,749.5,762.1,50,5,10.6,18.3,16,6.7,NoRain
15.6,750.5,763.3,70,4,11.1,15.6,16,10,NoRain
11.7,749.8,762.3,86,3,10.6,19.4,16,9.4,NoRain
12.2,749,761.5,87,0,11.7,18.9,16,10,NoRain
18.3,747.5,760.2,51,4,13.3,19.4,16,7.8,NoRain
16.7,747.5,760.2,65,6,12.8,16.7,16,10,NoRain
16.7,749,761.5,62,6,16.7,20,16,9.4,NoRain
16.7,750,762.5,65,6,13.3,20,16,10,NoRain
22.2,746.8,759.2,53,0,16.7,23.3,16,12.2,NoRain
16.7,750.3,762.7,78,6,16.7,29.4,16,12.8,NoRain
22.8,749.5,762,40,4,15.6,28.3,16,8.3,NoRain
28.3,749.8,762.2,27,4,15.6,29.4,16,7.8,NoRain
21.1,752.2,764.8,53,2,14.4,21.1,16,11.1,NoRain
15.6,751.5,763.9,72,0,15.6,28.3,16,10.6,NoRain
20,750,762.7,40,2,15,27.8,16,6.1,NoRain
27.8,749,761.5,25,3,15,28.3,16,6.1,NoRain
21.1,750.5,763,53,3,13.9,21.7,16,11.1,NoRain
15,750,762.6,67,0,15,25.6,16,8.9,NoRain
17.2,749.8,762.2,54,3,13.9,25.6,16,7.8,NoRain
25.6,750.3,762.9,28,5,13.9,25.6,16,5.6,NoRain
18.9,752.2,764.8,56,3,12.2,19.4,16,10,NoRain
14.4,752.2,764.8,65,2,13.9,23.9,16,7.8,NoRain
17.2,751.5,764.1,52,4,13.9,23.9,16,7.2,NoRain
22.8,750.5,763.1,41,0,13.9,23.3,16,8.9,NoRain
17.2,751.5,764,63,3,12.2,20,16,10,NoRain
13.9,750.7,763.3,78,0,13.9,27.8,16,10,NoRain
20,749.2,761.9,51,0,15.6,26.7,16,9.4,NoRain
26.7,748,760.6,34,3,15.6,27.8,8,9.4,NoRain
20,749.5,761.9,59,2,13.9,20.6,16,11.7,NoRain
16.1,748.8,761.3,65,0,15.6,26.7,16,9.4,NoRain
17.8,749.2,761.8,56,4,13.3,26.1,16,8.9,NoRain
26.1,750.3,762.7,30,4,13.3,26.7,16,7.2,NoRain
18.3,752.8,765.3,66,2,12.2,18.9,16,11.7,NoRain
13.9,752.5,765,74,2,13.3,22.2,16,9.4,NoRain
18.3,751.5,764.2,56,0,14.4,22.2,16,9.4,NoRain
21.7,750.5,763,46,3,14.4,22.2,16,9.4,NoRain
16.1,749.8,762.4,70,3,14.4,16.7,16,10.6,NoRain
14.4,748,760.6,75,4,14.4,22.8,16,10,NoRain
15,748,760.5,75,4,15,22.8,16,10.6,NoRain
22.2,748,760.4,46,5,15.6,22.8,16,10,NoRain
17.2,747.5,760,81,4,16.1,31.7,16,13.9,NoRain
21.7,746,758.5,59,3,18.9,31.1,16,13.3,NoRain
30.6,746.2,758.5,31,4,18.9,31.7,16,11.7,NoRain
23.3,748.3,760.6,56,3,16.1,23.9,16,13.9,NoRain
18.9,748,760.5,78,3,18.9,30,16,15,NoRain
23.9,748.3,760.7,50,3,16.1,29.4,16,12.8,NoRain
29.4,748.8,761.2,37,4,16.1,30,16,13.3,NoRain
23.3,751.3,763.8,54,4,15,23.3,16,13.3,NoRain
17.2,751.3,763.6,78,3,16.1,27.2,16,13.3,NoRain
21.1,751.5,764.2,61,4,14.4,27.2,16,13.3,NoRain
26.7,751.5,764.2,34,4,14.4,27.2,16,9.4,NoRain
20.6,753.5,766.1,55,4,13.9,20.6,16,11.1,NoRain
14.4,753.3,765.8,81,0,14.4,25,16,11.1,NoRain
18.9,753.8,766.3,61,4,14.4,24.4,16,11.1,NoRain
24.4,754.3,766.9,40,7,14.4,25,16,10,NoRain
19.4,756.3,769,63,2,14.4,20,16,12.2,NoRain
14.4,756.3,769,81,3,14.4,21.7,16,11.1,NoRain
17.2,756.1,768.7,68,4,15,20.6,16,11.1,NoRain
20,756.1,768.7,61,4,15,21.7,16,12.2,NoRain
18.3,756.3,769,70,5,13.9,18.3,16,12.8,NoRain
15,755,767.6,87,3,15,15.2,16,12.8,NoRain
16.7,749,761.4,84,4,16.1,28.3,16,13.9,NoRain
19.4,748.3,760.8,66,2,16.1,28.3,16,12.8,NoRain
28.3,748.3,760.7,46,3,16.1,28.3,16,15.6,NoRain
20,751,763.6,73,3,15.6,22.8,16,15,NoRain
16.1,750.5,763.1,90,2,16.1,28.3,16,14.4,NoRain
22.8,749.8,762.3,57,3,17.8,28.3,16,13.9,NoRain
21.1,749,761.5,61,4,16.7,25,16,13.3,NoRain
19.4,748.3,760.6,63,3,17.8,30,16,12.2,NoRain
25,748,760.5,40,6,17.8,29.4,16,10.6,NoRain
29.4,747.3,759.6,37,6,17.8,30,16,13.3,NoRain
23.9,749,761.5,48,7,16.7,23.9,16,12.2,NoRain
18.3,748.8,761.2,68,4,17.8,28.9,16,12.2,NoRain
19.4,748.8,761.3,61,3,17.8,28.9,16,11.7,NoRain
28.3,747.3,759.7,32,3,17.8,28.9,16,10,NoRain
18.3,748,760.5,68,0,17.8,28.3,16,12.2,NoRain
20,748.5,761,55,2,15,28.3,16,10.6,NoRain
27.2,748.3,760.7,30,3,15,27.8,16,8.3,NoRain
21.7,749.8,762.4,53,3,15,21.7,16,11.7,NoRain
15,749.8,762.4,87,3,15,25,16,12.8,NoRain
22.8,747.3,759.7,57,4,15.6,25,16,13.9,NoRain
18.3,747.3,759.7,76,4,15.6,21.1,16,13.9,NoRain
16.1,747.3,759.5,90,3,15.6,28.3,16,14.4,NoRain
21.1,746.8,759.3,64,4,15.6,28.3,16,13.9,NoRain
27.8,747.3,759.6,29,3,15.6,28.3,16,8.3,NoRain
22.2,749.2,761.8,50,2,15.6,22.2,16,11.1,NoRain
15.6,750,762.6,75,5,15.6,25,16,11.1,NoRain
17.8,750.7,763.3,56,3,15,25,16,8.9,NoRain
24.4,751.5,764.2,37,4,15,25,16,8.9,NoRain
20,753.5,766,59,4,15,20,16,11.7,NoRain
15.6,753,765.6,75,2,15,23.3,16,11.1,NoRain
16.1,752.2,764.9,72,4,12.8,22.2,16,11.1,NoRain
21.7,751,763.7,47,4,12.8,23.3,16,10,NoRain
16.7,752.2,764.9,67,3,12.2,16.7,16,10.6,NoRain
12.8,751.3,763.9,83,3,12.8,26.1,16,10,NoRain
15.6,750.3,762.7,75,0,14.4,26.1,16,11.1,NoRain
25,749.2,761.7,36,3,14.4,26.1,16,8.9,NoRain
19.4,750.5,763,63,4,14.4,19.4,16,12.2,NoRain
14.4,749.8,762.3,87,3,14.4,28.3,16,12.2,NoRain
18.3,748.8,761.3,70,2,17.2,28.3,16,12.8,NoRain
27.2,747.3,759.8,41,4,17.2,27.2,16,12.8,NoRain
20,748.3,760.6,61,3,17.2,25,16,12.2,NoRain
17.2,747.3,759.7,70,2,17.2,30.6,16,11.7,NoRain
25,746.8,759.1,43,3,17.2,30.6,16,11.7,NoRain
30,747.5,760,28,0,17.2,30,16,9.4,NoRain
23.9,748.8,761.2,50,0,16.1,25,16,12.8,NoRain
17.2,748,760.4,68,0,17.2,33.3,16,11.1,NoRain
25,747.7,760.3,35,5,17.8,33.3,16,8.3,NoRain
33.3,748.3,760.6,21,4,17.8,33.3,16,7.8,NoRain
24.4,750.3,762.7,42,3,15.6,25.6,16,10.6,NoRain
17.8,749.8,762.2,48,0,17.8,34.4,16,6.7,NoRain
25.6,749.8,762.1,28,5,17.8,34.4,16,5.6,NoRain
34.4,750.3,762.5,17,3,17.8,34.4,16,6.1,NoRain
26.7,752.5,764.8,37,2,17.8,27.2,16,10.6,NoRain
19.4,751.5,764.1,51,0,18.9,34.4,16,8.9,NoRain
25,751,763.3,32,3,17.2,34.4,16,7.2,NoRain
34.4,750.7,763.2,17,5,17.2,34.4,16,5.6,NoRain
27.2,752.5,765,34,4,17.2,27.2,16,10,NoRain
17.8,752.2,764.7,65,2,17.2,32.2,16,11.1,NoRain
22.8,752.2,764.9,43,4,16.7,32.2,16,9.4,NoRain
32.2,752.5,765.1,24,5,16.7,32.2,16,8.9,NoRain
23.9,754.6,767.2,45,4,14.4,24.4,16,11.1,NoRain
16.7,754.6,767.1,73,2,16.7,27.8,16,11.7,NoRain
18.3,755,767.7,59,4,15.6,27.8,16,10,NoRain
27.8,755,767.5,32,3,15.6,27.8,16,9.4,NoRain
21.7,756.8,769.6,53,3,13.9,21.7,16,11.7,NoRain
15.6,756.8,769.4,75,2,15.6,23.3,16,11.1,NoRain
18.9,755.8,768.4,59,0,12.2,23.3,16,10.6,NoRain
22.2,755.3,767.8,43,3,12.2,23.3,16,8.9,NoRain
16.7,755.3,767.8,75,4,12.8,17.8,16,12.2,NoRain
12.8,753.5,766.1,87,2,12.2,22.2,16,10.6,NoRain
17.8,751.8,764.5,65,4,14.4,17.8,16,11.1,NoRain
15,751.3,763.7,75,3,13.9,21.1,16,10.6,NoRain
20.6,751.5,764.1,49,0,15.6,20.6,16,9.4,NoRain
17.2,752,764.5,70,5,15.6,18.9,16,11.7,NoRain
18.3,751,763.6,76,4,13.3,22.8,16,13.9,NoRain
18.9,752.5,765,59,7,13.3,20,16,10.6,NoRain
13.3,751,763.6,81,2,13.3,26.1,16,10,NoRain
19.4,750.3,762.9,59,2,14.4,26.1,16,11.1,NoRain
24.4,749.2,761.8,37,2,14.4,25.6,16,8.9,NoRain
18.9,749.8,762.4,59,3,14.4,18.9,16,10.6,NoRain
14.4,748.5,761,81,0,14.4,23.9,16,11.1,NoRain
16.7,747.5,760.1,65,3,13.9,23.3,16,10,NoRain
23.3,747.3,759.7,40,3,13.9,23.9,16,8.9,NoRain
18.3,749,761.5,61,3,13.9,18.3,16,10.6,NoRain
13.9,748.5,761,81,2,13.9,23.9,16,10.6,NoRain
17.2,748,760.5,60,4,16.1,23.3,16,9.4,NoRain
22.8,748.5,760.9,41,3,16.1,23.9,16,8.9,NoRain
16.7,749.8,762.3,78,2,16.1,26.7,16,12.8,NoRain
20,750,762.4,63,4,17.2,26.1,16,12.8,NoRain
25.6,750.5,762.9,42,4,17.2,26.7,16,11.7,NoRain
20.6,751.8,764.3,59,5,17.2,20.6,16,12.2,NoRain
17.2,751,763.3,81,4,17.2,35,16,13.9,NoRain
19.4,750,762.4,73,6,19.4,34.4,16,14.4,NoRain
34.4,748.8,761.2,25,6,20.6,35,16,11.7,NoRain
28.3,750,762.3,32,3,20,28.3,16,10,NoRain
20.6,749,761.4,57,0,20.6,33.3,16,11.7,NoRain
24.4,748.5,760.9,39,2,19.4,33.3,16,9.4,NoRain
32.8,748.8,761,19,4,19.4,33.3,16,6.1,NoRain
24.4,750.5,763,48,3,17.8,25,16,12.8,NoRain
19.4,750.3,762.8,59,4,19.4,27.8,16,11.1,NoRain
22.8,750.3,762.7,43,4,13.9,27.2,16,9.4,NoRain
27.2,750.5,763.2,26,7,13.9,27.8,16,6.1,NoRain
21.7,752.8,765.4,49,5,13.9,21.7,16,10.6,NoRain
14.4,753.3,765.9,78,0,13.9,26.1,16,10.6,NoRain
19.4,753,765.7,47,3,16.7,25.6,16,7.8,NoRain
25,753,765.7,36,5,16.7,26.1,16,8.9,NoRain
20,753.8,766.5,59,2,15,20,16,11.7,NoRain
16.7,752.5,765.1,65,2,16.7,26.1,16,10,NoRain
18.9,751.8,764.5,63,5,14.4,26.1,16,11.7,NoRain
25,750.5,763,43,3,14.4,26.1,16,11.7,NoRain
20.6,752.2,764.8,57,3,15,21.1,16,11.7,NoRain
15.6,750.7,763.3,70,4,14.4,27.8,16,10,NoRain
21.1,750.3,762.7,51,3,16.1,27.2,16,10.6,NoRain
27.2,749.8,762.1,32,3,16.1,27.8,16,8.9,NoRain
21.7,751.5,764.1,51,4,16.1,21.7,16,11.1,NoRain
16.7,751.3,763.8,62,4,16.1,25.6,16,9.4,NoRain
19.4,751,763.6,59,4,16.1,25,16,11.1,NoRain
24.4,750.7,763.3,47,4,16.1,25.6,16,12.2,NoRain
18.9,752.5,765,73,2,16.1,18.9,16,13.9,NoRain
16.1,751.5,764.2,87,2,16.1,26.1,16,13.9,NoRain
18.9,750.7,763.3,68,0,16.7,26.1,16,12.8,NoRain
25,749.8,762.2,42,3,16.7,26.1,16,11.1,NoRain
20.6,750.7,763.3,61,3,16.7,20.6,16,12.8,NoRain
17.2,749.5,762.1,78,2,16.7,22.2,16,13.3,NoRain
17.2,749.5,762.1,78,2,16.7,21.1,16,13.3,NoRain
19.4,747.7,760.3,61,4,16.7,19.4,16,11.7,NoRain
16.7,747,759.5,75,2,16.7,21.1,16,12.2,NoRain
17.8,747,759.5,73,4,16.7,20.6,16,12.8,NoRain
20.6,746.8,759.1,59,3,16.7,21.1,16,12.2,NoRain
18.3,747,759.4,70,4,16.7,18.3,16,12.8,NoRain
17.2,745.8,758.2,78,3,16.7,28.9,16,13.3,NoRain
16.7,744,756.4,80,4,15,28.3,16,13.3,NoRain
28.3,742,754.4,44,4,15,28.9,16,15,NoRain
20.6,744,756.5,66,3,14.4,21.1,16,13.9,NoRain
15,744.5,756.8,87,3,15,30,16,12.8,NoRain
21.1,744,756.4,57,0,14.4,30,14,12.2,NoRain
28.9,743.8,756.1,33,5,14.4,28.9,16,11.1,NoRain
21.7,747,759.4,59,2,14.4,21.7,16,13.3,NoRain
14.4,748,760.5,87,0,14.4,27.2,16,12.2,NoRain
17.8,747.7,760.3,73,2,13.9,26.7,16,12.8,NoRain
26.7,748,760.5,42,4,13.9,27.2,16,12.8,NoRain
18.9,751,763.6,65,3,13.9,19.4,16,12.2,NoRain
13.9,751.3,763.7,83,3,13.9,29.4,16,11.1,NoRain
18.9,750,762.5,63,3,15.6,29.4,16,11.7,NoRain
29.4,749.5,761.9,29,5,15.6,29.4,16,9.4,NoRain
22.2,750.3,762.7,53,4,15.6,23.3,16,12.2,NoRain
15.6,749.2,761.8,80,3,15.6,32.8,16,12.2,NoRain
23.3,747,759.4,37,2,17.8,32.2,16,7.8,NoRain
32.2,745.8,758.1,22,3,17.8,32.8,16,7.8,NoRain
26.1,746.2,758.5,39,3,16.7,26.7,16,11.1,NoRain
18.3,745.3,757.5,56,0,17.8,33.3,16,9.4,NoRain
24.4,744.5,757,33,3,15.6,33.3,16,7.2,NoRain
32.8,744.7,757.3,17,6,15.6,32.8,16,5,NoRain
24.4,747,759.3,50,3,15,24.4,16,13.3,NoRain
15.6,747,759.5,78,2,15.6,33.3,16,11.7,NoRain
24.4,747,759.3,43,3,17.8,33.3,16,11.1,NoRain
32.8,746.8,759.1,28,4,17.8,33.3,16,12.2,NoRain
25.6,749,761.3,47,3,17.8,27.8,16,13.3,NoRain
17.8,748.8,761.2,70,2,17.8,33.9,16,12.2,NoRain
27.8,748.5,760.9,35,4,19.4,33.9,16,11.1,NoRain
33.3,748.8,761.2,26,6,19.4,33.9,16,11.1,NoRain
27.2,750.7,763,38,5,17.8,27.8,16,11.7,NoRain
20,750,762.3,61,0,19.4,32.2,16,12.2,NoRain
25,749.2,761.7,48,6,17.2,32.2,16,13.3,NoRain
31.7,749,761.5,31,5,17.2,31.7,16,12.8,NoRain
25.6,750.7,763.3,45,3,17.2,26.1,16,12.8,NoRain
18.3,751,763.6,66,5,17.2,30.6,16,11.7,NoRain
22.8,751.3,763.7,44,9,15,30.6,16,10,NoRain
30,751,763.6,37,4,15,30.6,16,13.9,NoRain
20.6,753,765.5,68,3,15,20.6,9,14.4,NoRain
15,752.5,764.9,93,3,15,28.9,9,13.9,NoRain
20.6,751,763.6,68,3,18.3,28.9,16,14.4,NoRain
28.3,750,762.4,46,4,18.3,28.9,16,15.6,NoRain
23.9,750,762.6,55,4,17.8,23.9,16,14.4,NoRain
21.1,749,761.4,66,2,19.4,26.7,16,14.4,NoRain
25.6,749,761.3,50,2,19.4,28.3,16,14.4,NoRain
19.4,748,760.5,61,0,19.4,33.3,16,11.7,NoRain
25.6,748,760.4,42,2,17.8,33.3,16,11.7,NoRain
32.8,748.3,760.6,28,4,17.8,33.3,16,12.2,NoRain
26.7,749.2,761.8,42,6,17.2,26.7,16,12.8,NoRain
17.8,749.2,761.6,73,3,17.8,31.7,16,12.8,NoRain
23.3,749.2,761.8,54,7,18.3,31.1,16,13.3,NoRain
30.6,750,762.5,36,6,18.3,31.7,16,13.9,NoRain
26.1,752,764.5,49,5,17.8,26.1,16,14.4,NoRain
18.3,752.2,764.8,78,3,18.3,30.6,16,14.4,NoRain
23.3,752.2,764.8,50,5,16.1,30,16,12.2,NoRain
30,752.5,765.1,33,6,16.1,30.6,16,12.2,NoRain
22.8,754,766.6,53,0,15.6,23.3,16,12.8,NoRain
16.7,753,765.7,75,2,16.1,25.6,16,12.2,NoRain
18.9,752.5,765.1,65,4,16.1,25,16,12.2,NoRain
21.7,752,764.5,51,4,16.1,22.8,16,11.1,NoRain
16.1,751.5,763.9,70,0,16.1,26.1,16,10.6,NoRain
20,751.5,763.9,49,6,11.7,26.1,16,8.9,NoRain
25.6,751.8,764.3,21,3,11.7,26.1,16,1.7,NoRain
18.3,753.8,766.5,54,2,11.7,18.3,16,8.9,NoRain
11.7,753.8,766.3,80,2,11.7,25,16,8.3,NoRain
14.4,752.8,765.5,75,2,12.8,25,16,10,NoRain
23.3,751.8,764.3,40,0,12.8,24.4,16,8.9,NoRain
17.8,752.5,765.2,58,4,12.8,20,16,9.4,NoRain
12.8,751.5,764.2,80,3,12.8,25.6,16,9.4,NoRain
20,749.5,762.1,42,3,13.9,25.6,16,6.7,NoRain
25,748,760.6,28,3,13.9,25.6,16,5,NoRain
19.4,747.7,760.1,51,3,13.9,19.4,16,8.9,NoRain
13.9,747.7,760.3,69,4,13.9,25,16,8.3,NoRain
17.2,749,761.5,48,7,12.8,25,16,6.1,NoRain
24.4,750.5,763,24,4,12.8,24.4,16,2.8,NoRain
18.3,752.2,764.8,54,4,12.8,18.3,16,8.9,NoRain
13.3,753,765.5,65,2,12.8,23.9,16,6.7,NoRain
16.7,753.5,766,54,6,13.3,23.9,16,7.2,NoRain
22.8,753,765.6,35,2,13.3,23.9,16,6.7,NoRain
16.1,751,763.6,70,3,14.4,23.3,16,10.6,NoRain
23.3,749,761.6,32,3,14.4,24.4,16,5.6,NoRain
19.4,749.8,762.4,49,3,13.9,19.4,16,8.3,NoRain
14.4,749.5,762.1,62,2,14.4,25,16,7.2,NoRain
18.3,749.8,762.3,51,5,11.7,25,16,7.8,NoRain
23.9,750.7,763.3,31,5,11.7,24.4,16,5.6,NoRain
16.7,752.5,765.1,58,2,11.1,16.7,16,8.3,NoRain
11.7,752.5,765.1,83,2,8.6,15.2,16,8.9,NoRain
22.2,751.8,764.5,41,3,11.7,22.2,16,8.3,NoRain
15,753,765.7,64,4,11.1,17.8,16,8.3,NoRain
11.7,751.5,764.2,83,3,11.7,30,16,8.9,NoRain
17.8,749,761.5,56,2,16.1,30,16,8.9,NoRain
29.4,747,759.4,21,4,16.1,30,16,5,NoRain
22.8,748.3,760.7,41,3,16.1,22.8,16,8.9,NoRain
16.7,748.5,760.9,54,4,16.1,27.8,16,7.2,NoRain
20,748.5,761,49,5,13.3,27.8,16,8.9,NoRain
27.2,748.3,760.7,25,5,13.3,27.8,16,5.6,NoRain
21.1,750.5,763.1,42,4,11.7,21.7,16,7.8,NoRain
13.3,750.7,763.2,70,3,13.3,23.9,16,7.8,NoRain
16.7,750.5,763.2,48,3,10,23.9,16,5.6,NoRain
22.8,750.5,763.1,30,5,10,23.3,16,4.4,NoRain
16.1,752.5,765.1,58,3,9.4,16.1,16,7.8,NoRain
10,752.8,765.5,89,0,10,20,16,8.3,NoRain
15.6,753,765.7,53,2,12.2,20,16,6.1,NoRain
18.3,753.8,766.5,49,2,12.2,18.9,16,7.2,NoRain
13.3,755,767.7,70,4,12.2,16.7,16,7.8,NoRain
12.2,754,766.5,75,3,12.2,24.4,16,7.8,NoRain
16.7,752.2,765,56,6,11.7,24.4,16,7.8,NoRain
23.9,752,764.6,39,4,11.7,23.9,16,8.9,NoRain
16.7,753.5,766.2,65,3,11.1,17.2,11,10,NoRain
11.7,752.2,764.7,83,2,11.7,25.6,16,8.9,NoRain
16.7,750,762.7,67,3,11.1,25.6,16,10.6,NoRain
25,748.8,761.4,35,4,11.1,25,16,8.3,NoRain
16.7,749.8,762.4,60,4,11.1,19.4,16,8.9,NoRain
11.1,748.8,761.2,83,3,11.1,28.9,16,8.3,NoRain
19.4,747.5,760,33,4,15.6,28.3,16,2.8,NoRain
28.3,747,759.4,26,3,15.6,28.9,16,7.2,NoRain
20.6,749.2,761.6,49,3,14.4,23.3,16,9.4,NoRain
15.6,749,761.4,53,0,15.6,30.6,16,6.1,NoRain
23.3,748.5,761,25,3,15.6,30,16,2.2,NoRain
30,748.8,761.2,29,6,15.6,30.6,16,10,NoRain
22.2,750.3,762.7,52,3,14.4,23.9,16,11.7,NoRain
16.1,750.3,762.7,67,0,15.6,31.1,16,10,NoRain
23.9,750,762.5,40,5,15.6,31.1,16,9.4,NoRain
